id_estudiante,edad,grado,promedio_matematica,promedio_comunicacion,promedio_ciencias,promedio_general,num_cursos_desaprobados,porcentaje_asistencia,num_tardanzas,num_inasistencias_injustificadas,tendencia_notas,participacion_clase,entrega_tareas,repitio_grado,horas_estudio_semanal,target
3079,15.0,3,14.35,14.64,16.13,15.1,0,100.0,2,0,Estable,Media,100.0,0,16.7,Continua_estudiando
3525,13.0,1,6.35,5.15,5.09,6.51,6,71.1,7,9,Empeorando,Baja,31.8,0,2.1,Suspendido
1803,14.0,2,10.24,8.19,9.53,9.47,6,67.8,9,14,Estable,Baja,54.9,0,4.9,Suspendido
2761,13.0,2,19.35,12.7,,15.46,0,100.0,1,2,Mejorando,Alta,79.4,0,,Continua_estudiando
3128,12.0,1,18.65,14.96,17.79,16.77,0,89.1,0,0,Estable,Alta,88.9,0,18.0,Continua_estudiando
3472,14.0,2,10.37,10.16,9.06,10.23,2,61.1,9,8,Empeorando,Baja,38.3,1,6.0,Suspendido
2766,14.0,2,10.01,16.51,8.7,10.96,4,68.0,6,1,Estable,Media,69.7,0,6.0,Continua_estudiando
1377,15.0,4,3.9,8.59,7.98,6.68,3,55.5,8,11,Empeorando,Baja,41.7,0,11.0,Suspendido
2027,13.0,2,7.73,7.79,6.89,7.59,3,79.8,4,7,Estable,Baja,60.6,1,4.0,Suspendido
3656,14.0,3,7.11,5.57,7.87,7.36,2,66.6,12,7,Empeorando,Baja,40.0,1,6.2,Suspendido
3999,17.0,5,10.56,7.65,5.71,8.16,3,72.0,5,15,Empeorando,Media,35.0,0,5.1,Suspendido
2400,13.0,2,12.18,9.98,12.33,11.78,2,71.5,5,7,Estable,Media,77.4,0,12.0,Continua_estudiando
1016,13.0,1,14.11,10.19,13.35,11.99,2,84.7,7,3,Mejorando,Media,83.1,0,14.6,Continua_estudiando
3390,16.0,5,17.77,13.21,17.87,15.56,0,100.0,4,0,Mejorando,Alta,96.9,0,,Continua_estudiando
3857,17.0,5,7.33,11.08,7.36,8.57,2,64.5,8,4,Empeorando,Baja,52.3,0,,Necesita_reforzamiento
1839,12.0,1,15.18,11.75,12.14,13.32,2,,3,3,Mejorando,Baja,84.4,0,13.9,Necesita_reforzamiento
1764,15.0,4,20.0,15.03,19.04,18.48,0,100.0,2,1,Mejorando,Alta,100.0,0,6.7,Continua_estudiando
1619,13.0,1,16.68,14.73,17.3,15.92,0,100.0,1,0,Estable,Alta,92.0,0,10.9,Continua_estudiando
3626,13.0,1,13.38,16.59,9.85,13.16,2,83.9,7,4,Estable,Baja,59.0,0,3.2,Necesita_reforzamiento
2347,12.0,1,12.71,15.28,17.18,14.75,3,81.5,3,5,Empeorando,Media,51.4,0,3.8,Necesita_reforzamiento
2918,13.0,1,7.9,10.19,10.72,9.82,2,70.3,5,11,Mejorando,Alta,53.4,0,0.5,Necesita_reforzamiento
1227,15.0,4,19.55,15.47,,17.06,1,90.9,5,3,Mejorando,Media,88.9,0,9.9,Continua_estudiando
3618,12.0,1,4.53,4.25,6.25,5.7,1,72.4,10,10,Empeorando,Media,50.6,1,,Suspendido
1602,14.0,2,7.04,7.19,10.12,8.37,1,73.6,4,5,Estable,Media,63.1,0,,Necesita_reforzamiento
3887,16.0,4,15.44,13.87,11.97,13.78,2,100.0,5,4,,Alta,78.5,0,8.8,Continua_estudiando
1031,13.0,1,14.95,11.47,13.51,13.41,1,73.3,3,4,Estable,Media,71.9,0,10.9,Necesita_reforzamiento
3455,17.0,5,7.37,10.94,11.5,10.45,4,73.5,4,3,Empeorando,Media,65.5,0,4.3,Necesita_reforzamiento
2215,12.0,1,8.13,17.69,11.74,12.37,0,70.8,4,7,Mejorando,Media,65.4,0,10.5,Continua_estudiando
2016,13.0,1,16.29,19.57,16.21,17.71,1,90.3,3,1,Mejorando,Alta,91.9,0,2.3,Continua_estudiando
3582,12.0,1,6.72,13.27,11.1,10.13,3,72.7,5,12,Empeorando,Baja,43.7,0,8.6,Suspendido
2407,15.0,3,6.92,8.71,5.43,6.89,2,68.9,3,5,Empeorando,Baja,25.8,0,9.1,Suspendido
1278,13.0,2,12.25,13.26,14.59,13.64,2,,3,8,,Media,61.5,0,9.2,Necesita_reforzamiento
3609,14.0,3,12.01,13.78,10.08,12.26,3,70.7,3,3,Empeorando,Baja,60.5,0,8.2,Necesita_reforzamiento
2175,16.0,5,12.23,13.6,4.98,11.61,4,70.9,6,11,Empeorando,Baja,67.0,1,5.1,Necesita_reforzamiento
2124,15.0,4,17.47,12.83,18.45,16.2,0,86.2,4,2,Estable,Media,75.0,0,7.4,Continua_estudiando
2572,17.0,5,11.08,13.19,,11.78,2,87.6,8,6,Estable,Baja,70.9,0,6.8,Necesita_reforzamiento
3190,14.0,3,12.83,8.63,9.29,9.75,2,58.5,6,6,Empeorando,Baja,,0,,Suspendido
2461,15.0,4,16.32,14.74,10.95,13.85,0,76.3,1,2,Empeorando,Baja,79.4,0,8.1,Necesita_reforzamiento
1275,15.0,4,12.13,12.3,8.07,11.22,3,66.7,4,2,Estable,Alta,54.5,0,16.8,Necesita_reforzamiento
2910,13.0,1,12.9,16.39,,15.09,1,71.2,3,4,Mejorando,Baja,56.5,0,9.8,Suspendido
1354,15.0,3,12.59,11.19,18.29,14.75,1,62.1,5,4,Estable,Alta,80.8,0,12.7,Necesita_reforzamiento
3687,14.0,2,13.97,15.0,18.63,16.87,0,67.8,4,2,Mejorando,Media,71.6,0,8.7,Continua_estudiando
1277,16.0,5,12.11,14.1,18.71,14.44,0,81.6,3,1,Estable,Alta,58.4,0,13.3,Continua_estudiando
3330,14.0,3,9.1,12.56,15.13,11.59,2,76.4,7,6,Estable,Media,57.9,1,3.0,Necesita_reforzamiento
3698,15.0,4,15.05,17.09,20.0,17.27,0,100.0,0,0,Estable,Alta,72.7,0,13.3,Continua_estudiando
1142,15.0,4,7.53,11.53,10.31,10.09,2,76.0,6,14,Empeorando,Baja,35.0,0,11.3,Necesita_reforzamiento
1725,16.0,5,10.5,11.35,8.54,10.61,3,81.1,8,2,Mejorando,Baja,73.3,0,0.0,Continua_estudiando
2228,15.0,3,12.54,14.71,13.73,13.31,1,92.7,8,2,Empeorando,Media,87.7,0,10.0,Necesita_reforzamiento
3961,13.0,1,12.4,7.72,8.54,9.51,3,54.1,9,7,,Media,84.2,1,7.6,Necesita_reforzamiento
2937,13.0,1,9.93,12.49,11.39,11.87,2,79.8,2,7,Estable,Baja,73.1,0,4.7,Necesita_reforzamiento
3691,15.0,3,13.7,9.42,8.29,10.28,4,74.2,6,3,Estable,Baja,76.9,0,0.0,Suspendido
3097,14.0,2,14.59,20.0,20.0,17.76,0,100.0,0,0,Mejorando,Alta,75.7,0,10.8,Continua_estudiando
1376,15.0,4,18.95,20.0,18.0,19.06,0,93.9,2,0,Estable,Media,87.8,0,9.8,Continua_estudiando
3148,16.0,4,8.13,10.45,11.51,11.37,3,74.4,1,5,Empeorando,Media,31.2,0,9.0,Suspendido
1369,13.0,1,13.06,10.59,12.27,11.52,1,66.0,8,5,,Baja,79.7,0,13.2,Continua_estudiando
2252,16.0,4,14.43,10.41,14.4,13.13,0,100.0,5,3,Mejorando,Alta,80.2,0,14.4,Continua_estudiando
3317,16.0,4,18.0,17.85,15.12,16.82,0,97.0,1,1,Mejorando,Alta,96.7,0,12.6,Continua_estudiando
3212,15.0,3,14.88,10.89,17.21,14.08,0,88.3,2,3,Mejorando,Alta,75.3,0,8.9,Necesita_reforzamiento
1899,13.0,1,14.05,10.44,9.49,11.03,2,78.9,4,4,Estable,Alta,69.3,0,7.6,Continua_estudiando
3276,16.0,4,15.92,17.28,19.01,17.01,0,84.2,1,2,Mejorando,Alta,75.6,1,11.3,Continua_estudiando
1054,17.0,5,8.28,11.05,14.34,10.91,1,63.7,5,7,Estable,Media,65.8,0,5.3,Necesita_reforzamiento
1680,13.0,1,19.11,15.9,14.36,16.3,1,95.9,3,2,Estable,Alta,96.9,0,11.6,Continua_estudiando
1130,12.0,1,9.19,7.66,8.0,8.24,2,64.0,10,4,Empeorando,Baja,52.9,1,3.5,Necesita_reforzamiento
1742,16.0,4,20.0,14.63,14.33,16.37,0,93.0,0,0,Mejorando,Media,86.5,0,9.3,Continua_estudiando
2368,14.0,2,18.93,17.85,15.5,17.77,0,97.8,3,1,Mejorando,Alta,80.1,0,7.8,Continua_estudiando
2774,15.0,3,10.56,5.32,5.7,7.84,5,54.5,5,9,Empeorando,Baja,41.8,0,1.3,Suspendido
2815,14.0,2,9.08,13.01,10.85,11.27,4,71.0,6,7,Empeorando,Baja,61.8,0,7.5,Suspendido
1774,16.0,4,9.44,7.08,8.16,7.77,1,46.9,6,8,Empeorando,Baja,39.4,0,2.1,Suspendido
2100,16.0,5,13.94,12.65,14.28,14.04,1,100.0,5,6,Estable,Media,58.0,0,4.3,Continua_estudiando
3976,15.0,3,9.2,6.56,0.04,6.4,6,58.8,9,6,Estable,Baja,43.1,0,0.0,Suspendido
3526,12.0,1,11.01,12.99,11.22,12.11,0,95.8,7,1,Mejorando,Media,77.6,0,7.9,Continua_estudiando
3490,12.0,1,13.36,14.6,14.63,14.23,3,77.8,3,1,Estable,Baja,62.1,0,10.8,Necesita_reforzamiento
1336,16.0,4,9.56,12.07,15.39,12.1,3,85.8,6,5,Estable,Baja,75.6,0,2.3,Necesita_reforzamiento
3638,16.0,5,11.99,9.95,15.3,13.09,1,88.2,1,6,Mejorando,Alta,54.9,0,5.0,Continua_estudiando
3050,14.0,2,14.98,16.48,20.0,16.2,0,99.2,1,0,Mejorando,Alta,83.1,0,8.4,Continua_estudiando
2410,13.0,2,14.98,10.82,5.18,10.34,2,71.4,2,5,Estable,Alta,51.8,0,7.3,Necesita_reforzamiento
3955,16.0,4,6.66,4.12,6.75,5.87,3,67.3,11,12,Estable,Media,52.7,1,2.5,Necesita_reforzamiento
3270,15.0,3,13.65,9.52,9.53,10.08,0,75.5,3,10,Empeorando,Baja,43.9,0,,Suspendido
1345,13.0,2,15.08,10.63,15.37,13.7,0,99.1,4,3,Mejorando,Alta,96.0,0,8.6,Necesita_reforzamiento
2192,14.0,2,11.14,14.81,11.26,12.99,0,84.4,7,1,Mejorando,Alta,90.7,1,7.5,Continua_estudiando
3708,16.0,5,20.0,13.18,15.74,16.08,0,87.6,4,5,Estable,Media,89.5,0,11.8,Continua_estudiando
2384,14.0,3,8.38,9.75,9.13,9.05,4,,6,8,Empeorando,Baja,25.4,1,5.4,Suspendido
2094,13.0,1,12.35,18.49,15.72,15.83,0,94.5,2,0,Estable,Alta,81.5,0,8.3,Continua_estudiando
2626,15.0,4,10.09,9.91,10.35,10.09,2,70.8,5,9,Estable,Baja,71.6,1,8.0,Necesita_reforzamiento
3312,14.0,2,15.28,13.37,15.04,15.25,2,76.3,5,5,Mejorando,Media,67.6,0,12.8,Continua_estudiando
3502,17.0,5,12.89,14.45,10.92,13.22,2,86.7,1,5,Empeorando,Baja,,0,0.1,Necesita_reforzamiento
1297,15.0,3,13.5,8.96,13.73,11.3,6,64.8,5,5,Estable,Baja,58.8,1,0.9,Suspendido
2403,13.0,1,7.82,10.05,5.08,8.7,3,69.3,5,11,Empeorando,Baja,51.0,0,4.6,Suspendido
1787,15.0,4,9.14,6.57,9.57,8.07,4,71.4,8,12,Estable,Baja,66.8,0,6.2,Suspendido
2020,14.0,2,7.61,9.36,12.0,10.56,1,73.3,7,2,Estable,Baja,66.5,1,8.7,Necesita_reforzamiento
1597,16.0,5,11.92,12.34,14.86,12.39,4,69.1,3,6,Estable,Media,80.4,0,0.8,Necesita_reforzamiento
3231,15.0,3,15.84,10.92,14.32,14.06,2,83.6,4,2,Mejorando,Alta,70.8,0,8.7,Continua_estudiando
3051,17.0,5,5.68,3.64,2.17,4.11,1,57.4,6,12,Empeorando,Baja,30.0,0,0.0,Suspendido
2822,15.0,3,7.03,11.18,13.41,10.78,3,53.7,13,10,Empeorando,Baja,49.4,0,0.0,Necesita_reforzamiento
3059,14.0,2,20.0,15.57,15.72,16.67,2,85.7,2,0,Estable,Alta,85.1,0,11.4,Continua_estudiando
1435,17.0,5,15.83,16.44,15.67,16.11,0,90.3,3,1,Mejorando,Alta,70.7,0,12.9,Continua_estudiando
1188,16.0,4,16.17,19.11,15.49,16.84,1,86.0,2,6,Mejorando,Alta,84.5,0,13.0,Continua_estudiando
1961,14.0,3,9.94,8.71,11.98,11.32,0,81.1,5,1,Estable,Media,76.0,0,5.5,Necesita_reforzamiento
3144,15.0,4,7.84,6.0,7.98,6.74,4,60.2,9,7,Estable,Baja,39.7,1,4.7,Suspendido
1327,14.0,3,5.15,6.35,8.44,6.48,7,68.0,4,7,Estable,Media,28.6,0,8.8,Suspendido
1992,15.0,3,12.52,10.27,11.07,10.81,1,87.3,4,6,Mejorando,Baja,47.1,0,12.3,Necesita_reforzamiento
2632,13.0,2,6.46,5.96,7.17,6.57,3,64.8,7,9,Empeorando,Media,29.1,0,12.9,Suspendido
2242,14.0,2,14.15,15.25,17.24,15.89,0,96.9,3,0,,Alta,,0,17.5,Continua_estudiando
2832,14.0,2,6.29,5.86,6.17,5.69,3,54.7,9,8,Empeorando,Baja,44.3,0,5.9,Suspendido
3303,14.0,2,11.97,14.91,13.34,12.76,3,80.6,6,4,Estable,Media,67.2,0,12.6,Necesita_reforzamiento
3254,12.0,1,10.9,11.29,8.53,9.06,6,68.2,8,9,Estable,Baja,54.3,0,9.5,Necesita_reforzamiento
3267,13.0,2,10.75,10.42,12.3,11.46,4,80.2,7,2,Empeorando,Media,69.8,0,0.6,Necesita_reforzamiento
3740,16.0,4,7.84,9.69,7.24,7.8,3,90.0,7,7,Mejorando,Alta,78.3,1,10.4,Necesita_reforzamiento
1359,14.0,3,10.32,10.59,8.85,10.04,7,73.7,5,4,Estable,Alta,57.2,0,7.9,Necesita_reforzamiento
2589,14.0,3,14.42,11.33,14.09,12.09,4,98.6,4,2,Mejorando,Media,83.1,0,5.4,Continua_estudiando
3576,17.0,5,5.36,13.83,9.43,8.85,2,55.7,2,4,Empeorando,Media,73.6,0,9.3,Necesita_reforzamiento
3500,14.0,2,12.77,9.82,14.73,11.88,1,77.6,3,5,Empeorando,Alta,48.5,0,14.5,Necesita_reforzamiento
3130,14.0,3,18.68,18.63,17.07,19.01,0,,0,0,Estable,Media,80.7,0,14.3,Continua_estudiando
3281,16.0,5,8.74,12.59,11.72,10.77,2,75.6,11,3,Mejorando,Media,61.0,0,7.3,Necesita_reforzamiento
1481,12.0,1,10.12,12.44,9.82,11.09,4,77.2,3,2,Estable,Media,65.0,0,9.4,Necesita_reforzamiento
2113,15.0,4,11.62,9.4,10.91,10.28,1,69.3,4,3,Estable,Media,49.2,0,8.4,Necesita_reforzamiento
1342,17.0,5,14.12,10.82,11.25,11.79,1,55.9,3,3,Mejorando,Media,74.2,1,5.2,Suspendido
1883,16.0,5,9.11,8.24,10.48,10.1,4,69.3,6,7,Empeorando,Baja,50.1,0,8.1,Suspendido
1688,15.0,4,6.04,12.29,,8.94,2,42.9,9,6,Empeorando,Baja,73.3,0,4.6,Suspendido
1485,16.0,5,17.87,10.94,15.16,14.73,0,69.4,3,3,Mejorando,Media,88.0,0,7.4,Continua_estudiando
1084,13.0,1,19.62,18.2,15.24,17.36,1,100.0,3,0,Estable,Alta,96.2,0,12.9,Continua_estudiando
3035,14.0,3,17.09,20.0,20.0,18.53,0,100.0,3,0,Mejorando,Alta,89.5,0,6.1,Continua_estudiando
3191,13.0,2,16.08,19.84,13.68,17.19,0,85.1,4,1,Mejorando,Alta,85.9,0,5.6,Continua_estudiando
1383,12.0,1,13.09,8.28,13.45,11.77,6,67.6,7,5,Empeorando,Baja,57.0,0,6.9,Necesita_reforzamiento
3648,15.0,4,11.17,9.18,8.05,9.52,3,69.5,5,9,Estable,Media,44.4,0,5.7,Necesita_reforzamiento
3409,12.0,1,14.94,20.0,12.63,15.38,2,87.1,0,2,Estable,Alta,97.9,0,11.3,Continua_estudiando
1428,16.0,5,3.81,7.87,8.42,6.02,0,63.6,2,11,Empeorando,Media,54.6,1,6.0,Suspendido
1152,15.0,4,8.83,4.17,9.91,8.16,2,75.1,6,7,Empeorando,Media,61.5,1,2.0,Suspendido
3514,13.0,2,20.0,13.38,19.19,17.74,0,83.4,0,0,Mejorando,Media,100.0,0,7.7,Continua_estudiando
1241,14.0,3,9.02,4.76,7.69,7.85,5,62.9,13,6,Empeorando,Media,15.2,0,0.0,Suspendido
1230,16.0,5,11.18,18.08,13.22,14.47,1,90.3,1,3,Mejorando,Alta,76.1,0,14.6,Continua_estudiando
3364,16.0,5,5.35,8.04,11.64,8.18,3,62.5,7,8,Empeorando,Baja,50.4,0,8.5,Suspendido
1082,13.0,2,8.7,9.63,6.83,7.96,6,62.5,5,6,Empeorando,Media,49.3,0,4.5,Necesita_reforzamiento
1421,15.0,4,12.74,11.03,15.83,12.8,1,95.0,6,6,Estable,Media,70.9,0,7.6,Necesita_reforzamiento
1984,14.0,3,11.93,14.88,13.61,13.76,2,86.6,2,4,Estable,Media,68.4,0,7.2,Necesita_reforzamiento
2599,15.0,3,13.79,7.19,5.4,9.12,2,71.9,12,10,Empeorando,Baja,48.0,0,2.3,Suspendido
3337,13.0,1,6.63,8.43,7.67,7.46,4,68.9,12,8,Empeorando,Baja,69.3,0,5.2,Suspendido
2664,17.0,5,13.75,14.96,15.51,14.8,1,92.8,4,1,Mejorando,Media,100.0,0,8.1,Continua_estudiando
1640,16.0,4,9.48,5.58,13.84,8.83,2,54.1,12,4,Empeorando,Baja,46.2,0,4.3,Suspendido
3549,12.0,1,13.7,14.04,17.11,14.59,0,98.2,3,0,Mejorando,Media,92.7,0,6.6,Continua_estudiando
1909,13.0,2,15.22,14.5,13.6,15.31,0,82.7,4,1,,Alta,89.3,0,4.9,Continua_estudiando
1878,12.0,1,15.65,12.85,16.14,15.16,1,75.1,2,3,Mejorando,Media,89.9,0,8.4,Continua_estudiando
1123,16.0,4,15.16,14.88,15.92,14.94,0,98.7,0,0,Mejorando,Alta,97.9,0,19.6,Continua_estudiando
3856,14.0,3,8.1,11.27,7.11,9.65,4,63.4,11,5,Empeorando,Baja,50.9,0,8.7,Suspendido
2872,17.0,5,8.57,9.97,15.02,11.36,2,80.8,5,3,Estable,Baja,72.2,0,5.9,Necesita_reforzamiento
1355,14.0,2,8.44,9.68,5.37,7.89,6,75.5,5,6,Estable,Baja,48.2,0,8.6,Necesita_reforzamiento
2884,12.0,1,9.64,11.44,10.42,10.33,2,71.3,7,11,Empeorando,Baja,64.6,1,0.0,Necesita_reforzamiento
1695,15.0,3,9.78,8.4,6.9,9.04,4,63.7,8,5,Empeorando,Baja,,0,2.4,Suspendido
1736,17.0,5,16.16,10.92,13.11,13.98,0,87.9,3,1,Mejorando,Alta,100.0,0,8.8,Necesita_reforzamiento
3134,15.0,4,13.3,11.86,9.7,12.21,3,70.7,5,6,Estable,Alta,49.3,1,6.8,Suspendido
2150,16.0,4,5.89,6.59,9.91,6.7,1,54.4,14,11,Estable,Media,50.7,0,10.8,Suspendido
1644,12.0,1,17.75,15.35,14.34,15.89,2,87.0,4,2,Mejorando,Alta,,0,8.9,Continua_estudiando
2565,14.0,3,17.89,9.73,,14.15,2,78.4,5,5,Estable,Alta,100.0,0,,Necesita_reforzamiento
1063,12.0,1,12.04,11.72,14.03,12.78,3,88.1,8,4,Estable,Alta,78.3,0,16.1,Necesita_reforzamiento
2394,15.0,3,11.85,15.04,15.29,14.28,2,83.4,3,2,Mejorando,Media,90.6,0,,Continua_estudiando
2976,12.0,1,15.94,16.99,18.99,16.58,0,81.9,0,0,Mejorando,Alta,84.1,0,14.5,Continua_estudiando
2307,12.0,1,9.13,8.34,10.8,8.91,3,,11,6,Empeorando,Media,77.7,0,10.6,Necesita_reforzamiento
2148,13.0,2,7.86,7.19,6.99,7.62,2,56.2,8,5,Estable,Baja,34.6,1,10.1,Suspendido
2624,14.0,2,13.93,14.56,12.54,13.83,1,86.1,3,3,Mejorando,Alta,86.3,0,8.4,Continua_estudiando
1286,13.0,1,6.93,5.53,8.27,7.03,3,51.1,5,11,Empeorando,Baja,50.7,0,,Necesita_reforzamiento
2914,13.0,2,9.26,14.48,10.12,11.14,1,72.0,7,6,Empeorando,Baja,52.2,0,6.5,Necesita_reforzamiento
3895,16.0,5,8.43,8.92,7.64,8.65,6,52.7,11,9,Estable,Baja,51.4,0,13.5,Suspendido
3026,12.0,1,14.25,16.97,13.05,14.7,2,84.9,6,0,Mejorando,Alta,83.3,0,3.2,Continua_estudiando
2085,16.0,5,5.64,4.94,5.84,5.79,4,61.0,14,9,Empeorando,Baja,35.6,1,6.2,Suspendido
2629,13.0,2,18.39,16.08,15.37,16.23,0,100.0,0,3,Mejorando,Media,89.5,0,17.1,Continua_estudiando
1613,13.0,2,15.4,11.07,9.93,11.03,1,51.7,7,9,Empeorando,Media,61.1,0,1.8,Suspendido
2472,13.0,2,16.77,11.23,19.63,17.32,2,100.0,2,2,Estable,Media,69.3,0,12.3,Continua_estudiando
1898,13.0,2,20.0,17.33,19.21,18.31,0,92.3,1,0,Estable,Alta,95.2,0,13.0,Continua_estudiando
1267,12.0,1,15.21,16.87,19.11,17.26,0,87.7,0,1,Estable,Alta,96.9,0,8.9,Continua_estudiando
3334,15.0,4,18.24,19.22,15.6,17.92,0,100.0,0,0,Mejorando,Media,100.0,0,10.4,Continua_estudiando
2518,14.0,3,13.93,7.38,10.09,10.41,1,72.3,7,9,Empeorando,Baja,61.9,0,7.1,Suspendido
2887,12.0,1,17.84,20.0,,19.22,0,92.3,1,0,Mejorando,Alta,99.9,0,8.8,Continua_estudiando
2540,13.0,1,7.25,4.9,12.38,8.02,3,72.9,10,10,Empeorando,Baja,45.7,0,6.3,Necesita_reforzamiento
1050,15.0,3,15.55,16.19,14.42,16.21,0,96.0,1,0,,Alta,76.6,0,,Continua_estudiando
3590,14.0,2,12.24,17.38,15.11,14.75,2,91.7,5,3,Estable,Media,54.5,0,6.8,Necesita_reforzamiento
1761,15.0,4,6.97,15.16,,12.44,2,85.4,1,3,Empeorando,Baja,74.8,0,10.1,Necesita_reforzamiento
3836,12.0,1,15.64,12.96,16.73,14.91,9,73.5,10,8,Estable,Alta,33.3,0,9.0,Necesita_reforzamiento
1189,16.0,4,12.2,3.63,9.97,9.3,5,65.1,5,3,Mejorando,Baja,84.8,0,8.8,Necesita_reforzamiento
3909,15.0,4,6.19,7.31,,8.01,1,77.1,7,15,Empeorando,Baja,44.5,0,5.8,Suspendido
3748,14.0,3,14.1,14.2,12.62,13.53,2,93.2,3,1,Mejorando,Alta,,0,9.6,Continua_estudiando
2333,13.0,2,12.12,13.73,10.84,12.26,0,69.5,4,5,,Media,,0,8.5,Necesita_reforzamiento
2574,12.0,1,5.3,7.89,5.78,5.91,5,76.2,9,4,Empeorando,Baja,50.9,0,2.6,Suspendido
1158,14.0,3,10.27,11.84,8.63,10.6,1,,4,10,Empeorando,Baja,47.7,0,3.8,Necesita_reforzamiento
3298,16.0,4,16.95,14.76,7.88,13.03,2,74.1,10,4,Mejorando,Alta,70.0,0,8.9,Continua_estudiando
2525,13.0,2,14.16,11.5,13.62,12.01,3,82.5,7,4,Estable,Media,65.4,0,8.0,Necesita_reforzamiento
1862,17.0,5,17.14,13.97,13.0,14.41,1,72.6,2,4,Estable,Baja,75.2,0,7.1,Necesita_reforzamiento
3207,15.0,3,9.78,9.1,11.04,9.47,5,71.3,14,5,Estable,Media,69.3,0,9.3,Necesita_reforzamiento
2182,17.0,5,12.46,16.45,14.93,13.95,0,100.0,0,1,Estable,Alta,84.4,0,9.2,Continua_estudiando
3374,14.0,3,15.72,13.75,18.05,15.91,0,88.3,5,4,Estable,Alta,99.2,0,7.7,Continua_estudiando
3684,16.0,5,13.42,16.47,11.84,13.55,0,84.3,9,6,Estable,Media,67.4,0,7.5,Necesita_reforzamiento
2894,14.0,2,16.6,17.94,18.18,17.38,0,83.9,1,1,Estable,Media,89.7,0,7.8,Continua_estudiando
3803,14.0,3,20.0,20.0,16.07,18.59,0,90.8,0,0,Estable,Alta,100.0,0,10.5,Continua_estudiando
3247,15.0,4,14.71,19.67,15.52,17.52,1,100.0,2,1,Mejorando,Alta,97.0,0,17.6,Continua_estudiando
1665,14.0,3,17.21,20.0,17.83,18.09,1,87.8,2,2,Estable,Alta,72.6,0,14.3,Continua_estudiando
3617,14.0,3,18.33,15.55,19.11,17.64,0,90.9,1,1,Estable,Media,100.0,0,13.6,Continua_estudiando
1656,15.0,3,16.12,20.0,17.06,17.07,1,100.0,4,1,Mejorando,Alta,87.4,0,12.1,Continua_estudiando
1791,12.0,1,12.8,15.65,13.23,13.56,0,77.9,4,2,Mejorando,Media,69.6,0,6.2,Continua_estudiando
2751,16.0,4,9.41,9.24,13.18,10.1,0,89.6,3,4,Mejorando,Media,69.8,0,5.0,Necesita_reforzamiento
3729,14.0,2,17.65,15.71,14.66,16.39,2,92.2,3,2,Mejorando,Media,78.7,0,11.4,Continua_estudiando
3122,12.0,1,15.54,12.95,20.0,16.45,1,86.8,4,0,Mejorando,Alta,89.9,0,15.0,Continua_estudiando
2420,14.0,3,8.04,9.37,5.91,8.08,4,46.7,6,8,Empeorando,Baja,57.6,0,5.4,Suspendido
2079,16.0,4,11.65,9.29,10.26,10.88,5,81.6,6,6,Estable,Media,76.3,0,11.5,Necesita_reforzamiento
3578,12.0,1,10.54,10.43,6.82,9.26,2,53.9,7,10,Empeorando,Baja,37.3,0,5.6,Suspendido
3911,16.0,4,11.86,11.15,12.04,11.7,3,65.9,4,8,Empeorando,Media,71.1,1,11.2,Necesita_reforzamiento
2019,16.0,4,12.49,12.47,11.3,12.58,1,71.8,5,4,Estable,Baja,71.9,0,7.8,Continua_estudiando
2947,15.0,3,17.22,19.0,17.33,17.84,0,94.8,0,0,Estable,Media,77.2,0,7.1,Continua_estudiando
3882,17.0,5,10.15,11.65,13.5,12.41,0,86.3,5,2,Mejorando,Media,79.1,1,7.5,Continua_estudiando
3102,13.0,2,11.25,12.35,10.25,11.38,2,86.6,7,3,Mejorando,Baja,77.0,0,9.7,Continua_estudiando
2932,12.0,1,10.65,19.67,14.01,14.27,2,88.4,5,3,Estable,Media,58.0,0,,Necesita_reforzamiento
2458,17.0,5,13.98,13.66,11.82,13.44,1,69.1,9,10,Mejorando,Media,,0,12.7,Necesita_reforzamiento
3000,15.0,3,5.51,5.41,6.21,6.71,4,70.2,7,11,Empeorando,Media,69.6,0,8.4,Necesita_reforzamiento
3700,12.0,1,14.21,15.74,13.45,14.54,0,80.8,6,3,Mejorando,Baja,79.6,0,5.3,Suspendido
2721,12.0,1,14.3,14.93,14.63,14.4,3,99.1,0,4,Mejorando,Alta,83.0,0,5.2,Continua_estudiando
3273,16.0,5,17.15,10.29,17.23,15.36,2,78.4,4,3,,Media,68.1,0,12.4,Necesita_reforzamiento
3651,13.0,2,7.49,11.62,9.87,8.39,1,43.8,8,5,Empeorando,Media,74.0,1,8.0,Suspendido
3562,16.0,4,11.73,8.13,12.29,9.89,3,75.3,7,12,Empeorando,Baja,74.4,0,2.3,Necesita_reforzamiento
2426,15.0,4,18.46,13.32,18.25,16.52,0,86.3,1,2,Mejorando,Alta,,0,5.9,Continua_estudiando
2763,16.0,5,11.97,14.9,12.33,12.97,1,97.6,6,3,Mejorando,Alta,79.6,0,12.4,Continua_estudiando
3199,12.0,1,13.42,15.64,12.81,13.71,0,72.7,2,2,Mejorando,Media,84.1,0,15.9,Continua_estudiando
3062,15.0,4,13.8,13.27,14.88,14.27,1,92.7,3,4,Mejorando,Alta,90.1,0,7.8,Continua_estudiando
1948,14.0,2,8.97,8.88,5.1,8.08,2,70.4,6,11,Empeorando,Baja,48.8,1,7.8,Suspendido
